,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,instnm,Institution (entity) name (HD2020),Certificate of less than 1 year (IC2020),Certificate of less than 12 weeks (IC2020),Certificate of at least 12 weeks  but less than 1 year (IC2020),Certifiicate of at least 1 year  but less than 2 years (IC2020),Associate's degree (IC2020),Certificate of at least 2 years  but less than 4 years (IC2020),Bachelor's degree (IC2020),Postbaccalaureate certificate (IC2020),Master's degree (IC2020),Post-master's certificate (IC2020),Doctor's degree - research/scholarship (IC2020),Doctor's degree - professional practice (IC2020),Doctor's degree - other (IC2020),Other degree (IC2020),Unnamed: 16
5591,5591,5591,5591,Trinity Health System School of Nursing,Trinity Health System School of Nursing,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5592,5592,5592,5592,Trinity International University-Florida,Trinity International University-Florida,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5593,5593,5593,5593,Trinity International University-Illinois,Trinity International University-Illinois,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
5594,5594,5594,5594,Trinity Law School,Trinity Law School,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
5595,5595,5595,5595,Trinity University,Trinity University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5596,5596,5596,5596,Trinity Valley Community College,Trinity Valley Community College,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5597,5597,5597,5597,Trinity Washington University,Trinity Washington University,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5598,5598,5598,5598,Triton College,Triton College,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5599,5599,5599,5599,Trocaire College,Trocaire College,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5600,5600,5600,5600,Troy University,Troy University,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5601,5601,5601,5601,Truckee Meadows Community College,Truckee Meadows Community College,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5602,5602,5602,5602,Truett McConnell University,Truett McConnell University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5603,5603,5603,5603,Truman State University,Truman State University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5604,5604,5604,5604,Trumbull Career & Technical Center,Trumbull Career & Technical Center,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5605,5605,5605,5605,Tucson College of Beauty,Tucson College of Beauty,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5606,5606,5606,5606,Tufts University,Tufts University,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5607,5607,5607,5607,Tulane University of Louisiana,Tulane University of Louisiana,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,
5608,5608,5608,5608,Tulsa Community College,Tulsa Community College,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5609,5609,5609,5609,Tulsa Technology Center,Tulsa Technology Center,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5610,5610,5610,5610,Tulsa Welding School-Houston,Tulsa Welding School-Houston,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5611,5611,5611,5611,Tulsa Welding School-Jacksonville,Tulsa Welding School-Jacksonville,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5612,5612,5612,5612,Tulsa Welding School-Jacksonville,Tulsa Welding School-Jacksonville,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5613,5613,5613,5613,Tulsa Welding School-Tulsa,Tulsa Welding School-Tulsa,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5614,5614,5614,5614,Tunxis Community College,Tunxis Community College,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5615,5615,5615,5615,Turning Point Beauty College,Turning Point Beauty College,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5616,5616,5616,5616,Turtle Mountain Community College,Turtle Mountain Community College,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5617,5617,5617,5617,Tusculum University,Tusculum University,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
5618,5618,5618,5618,Tuskegee University,Tuskegee University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
5619,5619,5619,5619,Twin City Beauty College,Twin City Beauty College,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5620,5620,5620,5620,Tyler Junior College,Tyler Junior College,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5621,5621,5621,5621,U S Grant Joint Vocational School,U S Grant Joint Vocational School,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5622,5622,5622,5622,U.S. Truck Driver Training School,U.S. Truck Driver Training School,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5623,5623,5623,5623,UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,UCAS University of Cosmetology Arts & Sciences-La Joya,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5624,5624,5624,5624,UCAS University of Cosemtology Arts & Sciences-McAllen,UCAS University of Cosmetology Arts & Sciences-McAllen,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5625,5625,5625,5625,UCAS University of Cosmetology Arts & Sciences,UCAS University of Cosmetology Arts & Sciences,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5626,5626,5626,5626,UCAS University of Cosmetology Arts & Sciences-Harlingen,UCAS University of Cosmetology Arts & Sciences-Harlingen,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5627,5627,5627,5627,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5628,5628,5628,5628,UEI College-Bakersfield,UEI College-Bakersfield,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5629,5629,5629,5629,UEI College-Fresno,UEI College-Fresno,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5630,5630,5630,5630,UEI College-Gardena,UEI College-Gardena,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5631,5631,5631,5631,UEI College-Riverside,UEI College-Riverside,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5632,5632,5632,5632,UEI College-Sacramento,UEI College-Sacramento,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5633,5633,5633,5633,Uintah Basin Technical College,Uintah Basin Technical College,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5634,5634,5634,5634,Ukiah Adult School,Ukiah Adult School,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5635,5635,5635,5635,Ulster BOCES-School of Practical Nursing,Ulster BOCES-School of Practical Nursing,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5636,5636,5636,5636,Ulster County Community College,Ulster County Community College,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5637,5637,5637,5637,Ultimate Medical Academy,Ultimate Medical Academy,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5638,5638,5638,5638,Ultrasound Medical Institute,Ultrasound Medical Institute,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5639,5639,5639,5639,Umpqua Community College,Umpqua Community College,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5640,5640,5640,5640,Unification Theological Seminary,Unification Theological Seminary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
5641,5641,5641,5641,Union Bible College,Union Bible College,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5642,5642,5642,5642,Union College,Union College,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5643,5643,5643,5643,Union College,Union College,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5644,5644,5644,5644,Union College,Union College,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
5645,5645,5645,5645,Union County College,Union County College,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5646,5646,5646,5646,Union County Vocational Technical School,Union County Vocational Technical School,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5647,5647,5647,5647,Union Institute & University,Union Institute & University,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
5648,5648,5648,5648,Union Presbyterian Seminary,Union Presbyterian Seminary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,
5649,5649,5649,5649,Union Theological Seminary in the City of New York,Union Theological Seminary in the City of New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,
5650,5650,5650,5650,Union University,Union University,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5651,5651,5651,5651,Unitech Training Academy-Alexandria,Unitech Training Academy-Alexandria,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5652,5652,5652,5652,Unitech Training Academy-Baton Rouge,Unitech Training Academy-Baton Rouge,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5653,5653,5653,5653,Unitech Training Academy-Houma,Unitech Training Academy-Houma,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5654,5654,5654,5654,Unitech Training Academy-Lafayette,Unitech Training Academy-Lafayette,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5655,5655,5655,5655,Unitech Training Academy-Lake Charles,Unitech Training Academy-Lake Charles,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5656,5656,5656,5656,Unitech Training Academy-New Orleans,Unitech Training Academy-New Orleans,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5657,5657,5657,5657,Unitech Training Academy-West Monroe,Unitech Training Academy-West Monroe,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5658,5658,5658,5658,United Beauty College,United Beauty College,1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5659,5659,5659,5659,United Education Institute - UEI College - Phoenix,United Education Institute - UEI College - Phoenix,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5660,5660,5660,5660,United Education Institute-Anaheim,United Education Institute-Anaheim,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5661,5661,5661,5661,United Education Institute-Chula Vista,United Education Institute-Chula Vista,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5662,5662,5662,5662,United Education Institute-Encino,United Education Institute-Encino,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5663,5663,5663,5663,United Education Institute-Huntington Park Campus,United Education Institute-Huntington Park Campus,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5664,5664,5664,5664,United Education Institute-Morrow,United Education Institute-Morrow,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5665,5665,5665,5665,United Education Institute-Ontario,United Education Institute-Ontario,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5666,5666,5666,5666,United Education Institute-UEI College San Marcos,United Education Institute-UEI College San Marcos,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5667,5667,5667,5667,United Education Institute-UEI College Stockton,United Education Institute-UEI College Stockton,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5668,5668,5668,5668,United Education Institute-West Covina,United Education Institute-West Covina,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5669,5669,5669,5669,United International College,United International College,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5670,5670,5670,5670,United Lutheran Seminary,United Lutheran Seminary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,
5671,5671,5671,5671,United States Air Force Academy,United States Air Force Academy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5672,5672,5672,5672,United States Coast Guard Academy,United States Coast Guard Academy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5673,5673,5673,5673,United States Merchant Marine Academy,United States Merchant Marine Academy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5674,5674,5674,5674,United States Military Academy,United States Military Academy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5675,5675,5675,5675,United States Naval Academy,United States Naval Academy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5676,5676,5676,5676,United States Sports Academy,United States Sports Academy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
5677,5677,5677,5677,United States University,United States University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
5678,5678,5678,5678,United Talmudical Seminary,United Talmudical Seminary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5679,5679,5679,5679,United Technical Center,United Technical Center,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5680,5680,5680,5680,United Theological Seminary,United Theological Seminary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
5681,5681,5681,5681,United Theological Seminary of the Twin Cities,United Theological Seminary of the Twin Cities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
5682,5682,5682,5682,United Tribes Technical College,United Tribes Technical College,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5683,5683,5683,5683,Unitek College,Unitek College,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5684,5684,5684,5684,Unitek College,Unitek College,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5685,5685,5685,5685,Unitek College,Unitek College,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5686,5686,5686,5686,Unity College,Unity College,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5687,5687,5687,5687,UnityPoint Health-Des Moines School of Radiologic Technology,UnityPoint Health-Des Moines School of Radiologic Technology,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5688,5688,5688,5688,Universal Career School,Universal Career School,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5689,5689,5689,5689,Universal College of Beauty Inc-Los Angeles 2,Universal College of Beauty Inc-Los Angeles 2,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5690,5690,5690,5690,Universal College of Healing Arts,Universal College of Healing Arts,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5691,5691,5691,5691,Universal Healthcare Careers College,Universal Healthcare Careers College,1.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5692,5692,5692,5692,Universal Spa Training Academy,Universal Spa Training Academy,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5693,5693,5693,5693,Universal Technical Institute of Arizona Inc,Universal Technical Institute of Arizona Inc,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5694,5694,5694,5694,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5695,5695,5695,5695,Universal Technical Institute of California Inc,Universal Technical Institute of California Inc,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5696,5696,5696,5696,Universal Technical Institute of Illinois Inc,Universal Technical Institute of Illinois Inc,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5697,5697,5697,5697,Universal Technical Institute of Massachusetts Inc,Universal Technical Institute of Massachusetts Inc,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5698,5698,5698,5698,Universal Technical Institute of Northern California Inc,Universal Technical Institute of Northern California Inc,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5699,5699,5699,5699,Universal Technical Institute of Pennsylvania Inc,Universal Technical Institute of Pennsylvania Inc,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5700,5700,5700,5700,Universal Technical Institute of Texas Inc.,Universal Technical Institute of Texas Inc.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5701,5701,5701,5701,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5702,5702,5702,5702,Universal Technical Institute-Bloomfield,Universal Technical Institute-Bloomfield,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5703,5703,5703,5703,Universal Technical Institute-Dallas Fort Worth,Universal Technical Institute-Dallas Fort Worth,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5704,5704,5704,5704,Universal Technical Institute-Southern California,Universal Technical Institute-Southern California,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5705,5705,5705,5705,Universal Technology College of Puerto Rico,Universal Technology College of Puerto Rico,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5706,5706,5706,5706,Universal Therapeutic Massage Institute,Universal Therapeutic Massage Institute,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5707,5707,5707,5707,Universal Training Institute,Universal Training Institute,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5708,5708,5708,5708,Universidad Adventista de las Antillas,Universidad Adventista de las Antillas,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5709,5709,5709,5709,Universidad Ana G. Mendez-Carolina Campus,Universidad Ana G. Mendez-Carolina Campus,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5710,5710,5710,5710,Universidad Ana G. Mendez-Cupey Campus,Universidad Ana G. Mendez-Cupey Campus,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
5711,5711,5711,5711,Universidad Ana G. Mendez-Gurabo Campus,Universidad Ana G. Mendez-Gurabo Campus,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5712,5712,5712,5712,Universidad Ana G. Mendez-Online Campus,Universidad Ana G. Mendez-Online Campus,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
5713,5713,5713,5713,Universidad Central de Bayamon,Universidad Central de Bayamon,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
5714,5714,5714,5714,Universidad Central Del Caribe,Universidad Central Del Caribe,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,
5715,5715,5715,5715,Universidad del Sagrado Corazon,Universidad del Sagrado Corazon,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5716,5716,5716,5716,Universidad Pentecostal Mizpa,Universidad Pentecostal Mizpa,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5717,5717,5717,5717,Universidad Politecnica de Puerto Rico,Universidad Politecnica de Puerto Rico,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
5718,5718,5718,5718,Universidad Teologica del Caribe,Universidad Teologica del Caribe,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
5719,5719,5719,5719,University Academy of Hair Design,University Academy of Hair Design,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5720,5720,5720,5720,University at Buffalo,University at Buffalo,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5721,5721,5721,5721,University of Advancing Technology,University of Advancing Technology,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
5722,5722,5722,5722,University of Aesthetics & Cosmetology,University of Aesthetics & Cosmetology,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,
5723,5723,5723,5723,University of Akron Main Campus,University of Akron Main Campus,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5724,5724,5724,5724,University of Akron Wayne College,University of Akron Wayne College,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5725,5725,5725,5725,University of Alabama at Birmingham,University of Alabama at Birmingham,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
5726,5726,5726,5726,University of Alabama in Huntsville,University of Alabama in Huntsville,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5727,5727,5727,5727,University of Alabama System Office,University of Alabama System Office,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
5728,5728,5728,5728,University of Alaska Anchorage,University of Alaska Anchorage,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
5729,5729,5729,5729,University of Alaska Fairbanks,University of Alaska Fairbanks,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
5730,5730,5730,5730,University of Alaska Southeast,University of Alaska Southeast,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
